win%,k/d,dmg/rnd,matchs_played,headshot_%,wins_total,kills_total,avg_kill_per_rnd,rank_Ascendant,rank_Bronze,rank_Diamond,rank_Gold,rank_Immortal,rank_Iron,rank_Platinum,rank_Radiant,rank_Silver,rank_Unranked,performance,skill,consistency,dmg_indicator
54.3,0.55,0.6816666666666668,0.1977777777777777,0.58125,0.1942857142857142,0.179875,0.64,False,False,False,True,False,False,False,False,False,False,0.6555750915750915,0.3864,0.5384615384615384,0.5499333333333333
45.9,0.65,0.8041666666666667,0.2237037037037037,0.73125,0.2228571428571428,0.24675,0.72,False,False,False,False,False,False,True,False,False,False,0.9383222958057394,0.8423999999999999,0.5165562913907285,0.7648333333333333
55.8,0.62,0.6666666666666666,0.4029629629629629,0.83125,0.4485714285714285,0.41875,0.72,False,False,False,False,False,False,False,True,False,False,0.4878552380952381,0.4648,0.472,0.503
44.0,0.43,0.3908333333333333,0.2866666666666667,0.40625,0.2728571428571428,0.2418333333333333,0.5599999999999999,False,False,False,False,False,False,False,False,True,False,0.9269934909215484,0.5075999999999999,0.5071942446043165,0.7711333333333333
60.9,0.55,0.5908333333333334,0.7562962962962962,0.5625,0.7142857142857143,0.6385833333333333,0.5599999999999999,False,False,True,False,False,False,False,False,False,False,0.5126044941203866,0.4864,0.5134474327628362,0.4792666666666667
49.7,0.59,0.6549999999999999,0.6451851851851852,0.453125,0.6214285714285714,0.6363333333333333,0.64,False,False,False,False,False,False,True,False,False,False,0.350770411868451,0.5628,0.4782135076252723,0.3961333333333333
50.0,0.61,0.6541666666666667,0.3562962962962963,0.50625,0.3314285714285714,0.338375,0.64,False,False,False,False,False,False,False,False,True,False,0.4472020429622954,0.3072,0.5299684542586751,0.4211333333333333
56.0,0.53,0.4799999999999999,0.3222222222222222,0.50625,0.3085714285714285,0.2244583333333333,0.48,False,False,False,False,False,False,False,False,True,False,0.5487827076222981,0.6688,0.4812286689419795,0.5376666666666667
50.0,0.75,0.7766666666666666,0.0162962962962962,0.496875,0.0171428571428571,0.0142916666666666,0.64,False,False,False,False,False,False,False,False,False,True,0.6089769585253457,0.6264,0.4946236559139785,0.5657
50.0,0.51,0.4483333333333334,0.3659259259259259,0.553125,0.3742857142857143,0.3463333333333333,0.64,True,False,False,False,False,False,False,False,False,False,0.6441305114638449,0.528,0.5370370370370371,0.5439333333333334
57.9,0.53,0.37,0.1192592592592592,0.603125,0.1142857142857142,0.0932916666666666,0.5599999999999999,False,False,False,False,False,False,False,False,True,False,0.6846453447050462,0.3776,0.4776119402985074,0.6413
50.0,0.47,0.3691666666666666,0.3429629629629629,0.6375,0.3371428571428571,0.2682083333333333,0.5599999999999999,False,False,True,False,False,False,False,False,False,False,0.5504320021956909,0.3975999999999999,0.515850144092219,0.5027
62.1,0.53,0.5724999999999999,0.254074074074074,0.578125,0.2528571428571428,0.2337916666666666,0.64,False,False,True,False,False,False,False,False,False,False,0.3303355771628022,0.3072,0.4781849912739965,0.3812
36.8,0.515,0.6008333333333333,0.4866666666666667,0.484375,0.47,0.4598333333333333,0.64,False,False,True,False,False,False,False,False,False,False,0.3852926829268292,0.3752,0.491869918699187,0.4097
58.0,0.675,0.6900000000000001,0.1162962962962963,0.503125,0.11,0.1112916666666666,0.64,False,False,True,False,False,False,False,False,False,False,0.5226930529787673,0.3583999999999999,0.5021645021645021,0.4970666666666666
49.0,0.56,0.6383333333333333,0.2896296296296296,0.590625,0.2714285714285714,0.28425,0.64,False,False,False,False,False,False,True,False,False,False,0.4339555555555555,0.5735999999999999,0.5111111111111111,0.4276
63.0,0.41,0.2708333333333333,0.5807407407407408,0.534375,0.5485714285714286,0.442375,0.48,False,False,False,True,False,False,False,False,False,False,0.175984962406015,0.2159999999999999,0.5087719298245614,0.2521
52.9,0.495,0.5608333333333334,0.4577777777777778,0.7875,0.4328571428571429,0.4360833333333333,0.64,False,False,True,False,False,False,False,False,False,False,0.426628331835879,0.3779999999999999,0.4779874213836478,0.4518666666666667
56.5,0.465,0.4583333333333333,0.4029629629629629,0.734375,0.41,0.340875,0.5599999999999999,False,False,False,False,False,False,True,False,False,False,0.7380749746707194,0.3872,0.4539007092198581,0.7160000000000001
63.6,0.5,0.5633333333333332,0.0525925925925925,0.50625,0.0514285714285714,0.04475,0.64,False,True,False,False,False,False,False,False,False,False,0.3904813617754794,0.4059999999999999,0.4932126696832579,0.4122666666666666
44.8,0.535,0.5591666666666666,0.5,0.540625,0.4557142857142857,0.4418333333333333,0.64,False,False,False,True,False,False,False,False,False,False,0.1793241051151724,0.3215999999999999,0.4943224829674489,0.2618333333333333
55.6,0.565,0.6575000000000001,0.7288888888888889,0.609375,0.6914285714285714,0.6480416666666666,0.64,False,False,False,False,False,False,True,False,False,False,0.4021932891299981,0.3583999999999999,0.5147679324894515,0.4029666666666667
53.0,0.555,0.4691666666666668,0.8792592592592593,0.809375,0.85,0.7992916666666666,0.64,True,False,False,False,False,False,False,False,False,False,0.5425465201465202,0.6112000000000001,0.4923076923076923,0.5211333333333333
53.5,0.415,0.2975,0.3096296296296296,0.325,0.3042857142857142,0.2211666666666666,0.48,False,False,False,True,False,False,False,False,False,False,0.7921796536796535,0.8832000000000001,0.5332792207792207,0.6449333333333332
43.8,0.38,0.2891666666666667,0.2303703703703703,0.33125,0.2085714285714285,0.1619583333333333,0.48,False,False,False,False,False,False,True,False,False,False,0.4904683310217292,0.8064,0.4902912621359223,0.4861
59.4,0.595,0.5491666666666667,0.3548148148148148,0.68125,0.3585714285714286,0.3397083333333333,0.64,True,False,False,False,False,False,False,False,False,False,0.7521518056887185,0.4368,0.5067114093959731,0.6511
56.2,0.65,0.7383333333333333,0.2555555555555555,0.74375,0.2328571428571428,0.2417916666666666,0.64,False,False,False,False,False,False,False,False,True,False,0.6382090272749217,0.4672,0.4887762490948588,0.5934
51.2,0.5,0.6433333333333332,0.3214814814814815,0.375,0.3,0.3386666666666666,0.72,False,False,False,False,False,False,True,False,False,False,0.4279476861167001,0.5024000000000001,0.4953051643192488,0.437
38.6,0.59,0.6316666666666667,0.1,0.5,0.0842857142857142,0.0932916666666666,0.64,False,True,False,False,False,False,False,False,False,False,0.5354839424141749,0.6016,0.5010570824524313,0.5071
55.6,0.63,0.7775000000000001,0.1251851851851851,0.484375,0.1257142857142857,0.0995833333333333,0.5599999999999999,False,False,False,False,False,False,False,False,False,True,0.439473098330241,0.3107999999999999,0.4935064935064935,0.4467666666666666
35.1,0.565,0.6816666666666668,0.4659259259259259,0.8125,0.4214285714285714,0.390875,0.5599999999999999,False,False,False,True,False,False,False,False,False,False,0.2891947606806218,0.3107999999999999,0.5038560411311054,0.3332
33.3,0.4,0.3441666666666666,0.0414814814814814,0.434375,0.0385714285714285,0.033375,0.5599999999999999,False,False,False,False,False,False,True,False,False,False,0.4161967418546365,0.5616,0.4934210526315789,0.4303333333333333
50.0,0.4,0.4108333333333334,0.8481481481481481,0.66875,0.7957142857142857,0.704,0.5599999999999999,False,False,True,False,False,False,False,False,False,False,0.3917202974212941,0.294,0.4784053156146179,0.4259333333333333
58.3,0.455,0.3916666666666666,0.0474074074074074,0.271875,0.0471428571428571,0.0325,0.48,False,True,False,False,False,False,False,False,False,False,0.3536133046183297,0.336,0.5376884422110553,0.3541666666666667
61.8,0.64,0.7108333333333334,0.0748148148148148,0.29375,0.0742857142857142,0.0732916666666666,0.64,False,False,False,False,False,False,False,False,True,False,0.5136286871023713,0.4416,0.4939271255060729,0.4989333333333333
49.2,0.435,0.2366666666666667,0.1222222222222222,0.5125,0.1214285714285714,0.0895416666666666,0.48,False,False,False,False,False,False,True,False,False,False,0.8739332583427072,0.4352,0.4960629921259842,0.751
45.5,0.42,0.3,0.1437037037037037,0.375,0.1342857142857142,0.0899583333333333,0.48,False,False,False,False,False,False,False,False,True,False,0.6909476661951909,0.7111999999999999,0.495049504950495,0.6231666666666666
50.0,0.465,0.4525,0.4044444444444444,0.490625,0.3714285714285714,0.3206666666666666,0.5599999999999999,False,False,False,True,False,False,False,False,False,False,0.3224764365694597,0.364,0.4935400516795866,0.3637666666666666
51.1,0.535,0.5924999999999999,0.1511111111111111,0.3625,0.1314285714285714,0.1095416666666666,0.5599999999999999,False,False,False,False,False,True,False,False,False,False,0.4882442396313365,0.3668,0.4798387096774194,0.4950666666666667
55.6,0.605,0.6583333333333333,0.0496296296296296,0.36875,0.0457142857142857,0.0454583333333333,0.64,False,False,False,False,False,False,False,False,True,False,0.531773177678822,0.8288,0.5012636899747261,0.5043
47.4,0.575,0.6233333333333334,1.022962962962963,0.45625,0.9642857142857144,0.940625,0.64,False,False,False,False,False,False,True,False,False,False,0.4810015825061142,0.672,0.5105740181268882,0.4603
42.9,0.48,0.6208333333333333,0.0333333333333333,0.378125,0.03,0.0263333333333333,0.5599999999999999,False,True,False,False,False,False,False,False,False,False,0.6454551881888126,0.352,0.517467248908297,0.5654
48.7,0.5,0.5116666666666667,0.5074074074074074,0.465625,0.4742857142857143,0.4255,0.5599999999999999,False,False,False,True,False,False,False,False,False,False,0.7139424977538186,0.4416,0.4751286449399657,0.6662333333333333
61.5,0.685,0.8883333333333333,0.3666666666666666,0.5875,0.3485714285714286,0.28325,0.5599999999999999,False,False,False,True,False,False,False,False,False,False,0.216662917135358,0.3576,0.4822834645669291,0.2954666666666666
47.5,0.57,0.5849999999999999,0.0459259259259259,0.54375,0.0457142857142857,0.0433333333333333,0.64,False,False,False,True,False,False,False,False,False,False,0.6978336686787391,0.4864,0.4929577464788732,0.6307
57.1,0.54,0.5183333333333332,0.3785185185185185,0.496875,0.36,0.3277916666666666,0.64,False,False,False,False,False,False,False,False,True,False,0.6212178784557301,0.6048,0.4859335038363171,0.5846333333333333
42.9,0.535,0.4900000000000001,0.3214814814814815,0.490625,0.3128571428571428,0.275125,0.5599999999999999,False,False,False,True,False,False,False,False,False,False,0.6737142857142857,0.42,0.5,0.6049333333333333
47.4,0.435,0.3475,1.0133333333333334,0.696875,0.9957142857142856,0.8291666666666667,0.5599999999999999,False,False,True,False,False,False,False,False,False,False,0.5208095238095238,0.3776,0.5131578947368421,0.4851333333333333
45.4,0.445,0.3083333333333333,0.2881481481481481,0.50625,0.28,0.2435416666666666,0.5599999999999999,True,False,False,False,False,False,False,False,False,False,0.5421061296859169,0.6944,0.500886524822695,0.5119
60.8,0.58,0.6116666666666667,0.2962962962962963,0.6875,0.2971428571428571,0.2735833333333333,0.64,False,False,True,False,False,False,False,False,False,False,0.5038735138499845,0.3472,0.4954248366013072,0.4905333333333333
50.0,0.47,0.3741666666666667,0.0251851851851851,0.715625,0.0285714285714285,0.0222916666666666,0.5599999999999999,False,False,True,False,False,False,False,False,False,False,0.6432106104186641,0.6656,0.5167785234899329,0.5646333333333333
59.3,0.595,0.6583333333333333,0.4207407407407407,0.475,0.4,0.3580833333333333,0.64,False,False,False,True,False,False,False,False,False,False,0.4290546089995631,0.4059999999999999,0.4678899082568807,0.4634333333333333
45.5,0.51,0.5441666666666668,0.1555555555555555,0.40625,0.1528571428571428,0.137375,0.64,False,False,False,True,False,False,False,False,False,False,0.5677490462060195,0.7936000000000001,0.4836795252225519,0.5486666666666666
48.7,0.495,0.4525,0.2533333333333333,0.346875,0.2414285714285714,0.175,0.48,False,False,False,False,False,False,False,False,True,False,0.6759840938463068,0.6976,0.524008350730689,0.5787333333333333
51.1,0.67,0.6391666666666665,0.6822222222222222,0.534375,0.6385714285714286,0.6373333333333333,0.64,True,False,False,False,False,False,False,False,False,False,0.5024318242414547,0.5760000000000001,0.4972004479283314,0.4877666666666667
50.0,0.295,0.26,0.12,0.484375,0.1242857142857142,0.1069166666666666,0.64,False,False,False,True,False,False,False,False,False,False,0.3252204585537918,0.6528,0.4938271604938271,0.3655
54.5,0.45,0.35,0.5503703703703704,0.434375,0.5028571428571429,0.4395416666666666,0.5599999999999999,False,False,False,False,False,False,True,False,False,False,0.4858013605442175,0.6496000000000001,0.4865306122448979,0.4865
56.5,0.595,0.5383333333333333,0.3007407407407407,0.596875,0.3028571428571429,0.2869583333333333,0.64,False,False,False,False,True,False,False,False,False,False,0.3583726879181423,0.5319999999999999,0.5165289256198347,0.3718999999999999
52.4,0.46,0.3691666666666666,0.4244444444444444,0.4,0.3914285714285714,0.3207916666666666,0.48,False,False,False,True,False,False,False,False,False,False,0.1683011021002287,0.5376,0.4541484716157205,0.2765
64.5,0.61,0.7650000000000001,0.1496296296296296,0.70625,0.1614285714285714,0.161,0.72,False,False,True,False,False,False,False,False,False,False,0.6788960155490769,0.2967999999999999,0.4557823129251701,0.6676
62.5,0.53,0.5433333333333332,0.0837037037037037,0.540625,0.0885714285714285,0.07525,0.64,False,False,False,False,False,False,True,False,False,False,0.6006214752567693,0.4591999999999999,0.4784313725490196,0.5787333333333333
52.1,0.625,0.7458333333333333,0.1318518518518518,0.496875,0.1171428571428571,0.1329583333333333,0.72,False,False,False,True,False,False,False,False,False,False,0.2013266499582289,0.2159999999999999,0.5087719298245614,0.2695333333333333
50.0,0.455,0.6174999999999999,0.9162962962962964,0.584375,0.85,0.7476666666666667,0.5599999999999999,False,False,False,True,False,False,False,False,False,False,0.6683983933195919,0.5292,0.4739178690344062,0.6343
54.1,0.59,0.5758333333333333,0.5251851851851852,0.49375,0.4942857142857143,0.4498333333333333,0.5599999999999999,False,False,False,False,False,False,True,False,False,False,0.6207225672877847,0.4864,0.5054347826086957,0.5617333333333334
56.6,0.52,0.6283333333333334,0.1918518518518518,0.509375,0.1742857142857143,0.1852083333333333,0.64,False,False,False,False,False,False,True,False,False,False,0.738027723910077,0.4619999999999999,0.4766214177978884,0.6818333333333334
52.1,0.485,0.4266666666666666,0.32,0.46875,0.2914285714285714,0.224,0.48,False,True,False,False,False,False,False,False,False,False,0.8865010768126346,0.6912,0.5175879396984925,0.7282666666666666
45.0,0.6,0.5175,0.1585185185185185,0.68125,0.1428571428571428,0.1202916666666666,0.5599999999999999,False,False,True,False,False,False,False,False,False,False,0.3901569332135369,0.2784,0.4591194968553459,0.4426333333333333
60.5,0.655,0.6641666666666666,0.094074074074074,0.253125,0.0871428571428571,0.086,0.64,False,False,False,False,False,False,False,False,True,False,0.5133277310924369,0.8,0.5137254901960784,0.4795
52.5,0.59,0.58,0.1711111111111111,0.496875,0.16,0.14025,0.5599999999999999,False,False,False,True,False,False,False,False,False,False,0.6907504761904762,0.7040000000000001,0.52,0.5931333333333333
46.6,0.475,0.4858333333333334,0.3844444444444444,0.340625,0.3471428571428571,0.290375,0.5599999999999999,False,False,False,False,False,False,False,False,True,False,0.6151233846698531,0.3919999999999999,0.4907063197026022,0.5746
45.8,0.58,0.5758333333333333,0.3251851851851852,0.34375,0.3014285714285714,0.248375,0.5599999999999999,False,True,False,False,False,False,False,False,False,False,0.2681875711537706,0.2376,0.5037098103874691,0.3187
60.0,0.515,0.5566666666666668,0.3318518518518518,0.39375,0.3271428571428571,0.2577083333333333,0.5599999999999999,False,False,False,False,False,False,True,False,False,False,0.2398445092322643,0.4104,0.4897959183673469,0.3075
57.5,0.475,0.3533333333333334,0.5592592592592592,0.6375,0.5785714285714286,0.486,0.5599999999999999,False,False,True,False,False,False,False,False,False,False,0.4592644978783592,0.5616,0.495049504950495,0.4593666666666667
64.3,0.7,0.7783333333333334,0.1681481481481481,0.603125,0.1757142857142857,0.1772083333333333,0.72,False,False,False,False,False,False,True,False,False,False,0.3767199424046077,0.5711999999999999,0.509719222462203,0.3894666666666667
58.3,0.565,0.4075,0.1251851851851851,0.459375,0.1057142857142857,0.1137916666666666,0.64,False,False,False,False,False,False,False,False,True,False,0.5308388780169602,0.5088,0.4931506849315068,0.5119333333333334
37.5,0.525,0.3758333333333333,0.2192592592592592,0.359375,0.2114285714285714,0.1695416666666666,0.5599999999999999,False,False,False,True,False,False,False,False,False,False,0.5222803487592219,0.5184000000000001,0.5070422535211268,0.492
50.0,0.67,0.6691666666666668,0.1044444444444444,0.378125,0.0914285714285714,0.09825,0.64,False,False,False,False,False,False,False,False,True,False,0.5345703254274684,0.5216000000000001,0.471042471042471,0.5387333333333334
52.4,0.49,0.5641666666666666,0.7392592592592593,0.490625,0.69,0.6965833333333333,0.64,False,False,False,True,False,False,False,False,False,False,0.3595549269212636,0.336,0.5346534653465347,0.3600666666666666
55.0,0.49,0.5141666666666665,0.197037037037037,0.734375,0.2042857142857143,0.1643333333333333,0.5599999999999999,False,False,False,False,False,False,True,False,False,False,0.5434721490072044,0.8032,0.4797047970479705,0.5355
61.5,0.475,0.4208333333333333,0.68,0.4625,0.6257142857142857,0.5120416666666666,0.48,False,False,True,False,False,False,False,False,False,False,0.3740952380952381,0.5459999999999999,0.5066666666666667,0.39
59.5,0.575,0.7958333333333333,0.0962962962962963,0.58125,0.0928571428571428,0.0837916666666666,0.64,False,False,False,False,False,False,True,False,False,False,0.4764890211640212,0.5348,0.4819444444444444,0.4843666666666666
62.5,0.64,0.6966666666666667,0.2718518518518518,0.284375,0.2471428571428571,0.2399166666666666,0.64,False,False,False,False,False,False,False,False,True,False,0.6506682152535811,0.6240000000000001,0.491869918699187,0.5985333333333334
48.4,0.595,0.6375,0.4718518518518518,0.640625,0.4657142857142857,0.4694166666666666,0.64,True,False,False,False,False,False,False,False,False,False,0.7689273182957392,0.3107999999999999,0.4868421052631579,0.6897333333333333
50.8,0.57,0.6025000000000001,0.1888888888888888,0.5125,0.1742857142857143,0.1662083333333333,0.5599999999999999,False,False,False,False,False,False,False,False,True,False,0.7762838650023116,0.518,0.5364077669902912,0.6308
58.3,0.465,0.45,0.4044444444444444,0.734375,0.4114285714285714,0.342125,0.5599999999999999,False,False,False,False,False,False,True,False,False,False,0.561061683745228,0.7424,0.5358649789029536,0.4908666666666666
47.5,0.465,0.3691666666666666,0.7614814814814815,0.521875,0.7228571428571429,0.6459583333333333,0.5599999999999999,False,False,False,False,False,False,True,False,False,False,0.4044598639455782,0.3583999999999999,0.4678571428571428,0.4450666666666667
51.9,0.51,0.5625,0.3577777777777777,0.575,0.3414285714285714,0.2754166666666666,0.48,False,False,False,False,False,False,True,False,False,False,0.6660717547292889,0.5984,0.5114155251141552,0.5862
50.0,0.515,0.5133333333333333,0.2585185185185185,0.490625,0.2457142857142857,0.198375,0.5599999999999999,False,False,False,True,False,False,False,False,False,False,0.4305579831932772,0.3552,0.4911764705882352,0.4425333333333333
52.8,0.59,0.6174999999999999,0.2081481481481481,0.528125,0.1942857142857142,0.1699583333333333,0.5599999999999999,False,False,False,False,False,False,True,False,False,False,0.9895115771079074,0.4832,0.5137614678899083,0.8038666666666666
48.8,0.45,0.4033333333333334,0.562962962962963,0.321875,0.55,0.4950416666666666,0.64,False,False,False,False,False,False,True,False,False,False,0.7961111111111112,0.3107999999999999,0.4967948717948718,0.6950666666666667
38.7,0.565,0.5916666666666667,0.6911111111111111,0.50625,0.6471428571428571,0.6040416666666667,0.5599999999999999,False,False,False,False,False,False,True,False,False,False,0.6512073732718894,0.5568,0.5161290322580645,0.5707666666666666
60.0,0.645,0.7858333333333334,0.1074074074074074,0.621875,0.1157142857142857,0.112625,0.72,False,False,False,False,False,False,True,False,False,False,0.5232802282203205,0.4395999999999999,0.5046082949308756,0.4950666666666667
61.5,0.695,0.7633333333333333,0.3807407407407407,0.59375,0.3657142857142857,0.3730416666666666,0.72,False,False,False,False,False,False,False,False,True,False,0.8924023668639055,0.434,0.5207100591715976,0.7278666666666667
48.1,0.41,0.3049999999999999,0.8985185185185185,0.309375,0.8728571428571429,0.5715416666666666,0.48,False,False,False,False,False,False,True,False,False,False,0.4403510154061625,0.6579999999999999,0.5275735294117647,0.4185
57.1,0.5,0.4191666666666667,0.9303703703703704,0.78125,0.9057142857142856,0.78375,0.5599999999999999,False,False,False,False,True,False,False,False,False,False,0.6966666666666665,0.5536000000000001,0.5357142857142857,0.5796
48.0,0.47,0.5175,0.26,0.43125,0.2271428571428571,0.1741666666666666,0.48,False,False,False,False,False,True,False,False,False,False,0.5205302542069461,0.6579999999999999,0.5375939849624061,0.4629
33.3,0.575,0.6158333333333333,0.4296296296296296,0.578125,0.4142857142857143,0.423125,0.64,False,False,False,False,False,False,True,False,False,False,0.6522857142857142,0.5920000000000001,0.5,0.5899333333333333
50.0,0.57,0.6150000000000001,0.0392592592592592,0.29375,0.0342857142857142,0.0328333333333333,0.5599999999999999,False,False,False,True,False,False,False,False,False,False,0.6360026455026455,0.294,0.4722222222222222,0.6125666666666667
63.9,0.59,0.4900000000000001,0.374074074074074,0.69375,0.3628571428571429,0.3522083333333333,0.64,False,False,True,False,False,False,False,False,False,False,0.466220706260032,0.2632,0.4691011235955056,0.4899666666666667
47.7,0.51,0.5358333333333334,1.0496296296296297,0.63125,0.94,0.9209583333333332,0.64,False,False,False,True,False,False,False,False,False,False,0.7984950029394473,0.5247999999999999,0.4938271604938271,0.7009333333333333
40.0,0.37,0.2674999999999999,0.6785185185185185,0.6,0.5942857142857143,0.5796666666666667,0.5599999999999999,False,False,False,True,False,False,False,False,False,False,0.3670501253132831,0.3296,0.506578947368421,0.3852
51.3,0.495,0.5108333333333335,0.8207407407407408,0.5,0.7842857142857143,0.691375,0.5599999999999999,False,False,True,False,False,False,False,False,False,False,0.6551644367716877,0.6976,0.5317220543806647,0.5566333333333333
52.6,0.525,0.5633333333333332,0.5725925925925925,0.578125,0.5542857142857143,0.4767083333333333,0.5599999999999999,False,False,True,False,False,False,False,False,False,False,0.6977891297891298,0.5184000000000001,0.4823284823284823,0.6445666666666667
57.7,0.525,0.4733333333333334,0.4133333333333333,0.596875,0.4157142857142857,0.383375,0.64,True,False,False,False,False,False,False,False,False,False,0.6993948770844077,0.4864,0.4981949458483754,0.6251666666666668
61.5,0.465,0.3158333333333333,0.24,0.6375,0.2285714285714285,0.2039166666666666,0.64,False,False,False,True,False,False,False,False,False,False,0.3232968532442217,0.6244,0.5095029239766082,0.3529333333333333
45.1,0.475,0.3758333333333333,0.68,0.628125,0.6271428571428571,0.559875,0.5599999999999999,False,False,True,False,False,False,False,False,False,False,0.4507678044669194,0.4895999999999999,0.5026548672566372,0.4464999999999999
45.5,0.515,0.5641666666666666,0.3503703703703704,0.5875,0.3385714285714286,0.3164583333333333,0.64,False,False,True,False,False,False,False,False,False,False,0.4164197530864196,0.3303999999999999,0.4814814814814814,0.4411666666666666
58.3,0.59,0.6183333333333333,0.5533333333333333,0.5875,0.5357142857142857,0.4575416666666667,0.5599999999999999,False,False,True,False,False,False,False,False,False,False,0.7957581780538303,0.7616,0.472463768115942,0.7306
36.2,0.37,0.3308333333333333,0.1074074074074074,0.296875,0.09,0.07675,0.48,False,False,False,False,False,True,False,False,False,False,0.3477720405431248,0.2592,0.5020080321285141,0.3752666666666666
57.1,0.525,0.5983333333333334,0.2622222222222222,0.58125,0.26,0.2412083333333333,0.64,False,False,True,False,False,False,False,False,False,False,0.3515076370170709,0.3671999999999999,0.4811320754716981,0.3942666666666666
50.0,0.45,0.4183333333333332,0.5607407407407408,0.321875,0.5471428571428572,0.4930833333333333,0.64,False,False,False,False,False,False,True,False,False,False,0.3741578914260552,0.3296,0.5059445178335535,0.3906
47.1,0.66,0.6950000000000001,0.0992592592592592,0.475,0.0914285714285714,0.09675,0.72,False,False,False,False,False,False,False,False,True,False,0.6789464696223317,0.2464,0.4758620689655172,0.6394666666666666
55.0,0.49,0.4241666666666667,0.0333333333333333,0.746875,0.0328571428571428,0.021875,0.48,False,True,False,False,False,False,False,False,False,False,0.1992595314653193,0.2543999999999999,0.4694533762057878,0.2905666666666667
52.2,0.49,0.5275000000000001,0.3696296296296296,0.575,0.3528571428571428,0.2851666666666667,0.48,False,False,False,False,False,False,True,False,False,False,0.4767081782612844,0.5024000000000001,0.4839679358717434,0.4825
65.0,0.53,0.4766666666666665,0.9007407407407408,0.78125,0.9,0.8257083333333334,0.64,False,False,False,False,True,False,False,False,False,False,0.4771156462585034,0.7104,0.5371428571428571,0.435
62.9,0.51,0.5516666666666665,0.1711111111111111,0.4,0.1657142857142857,0.1486666666666666,0.5599999999999999,False,False,False,False,False,False,True,False,False,False,0.6174255238095238,0.6368,0.477,0.5928
61.9,0.455,0.3,0.5162962962962963,0.496875,0.52,0.461125,0.64,True,False,False,False,False,False,False,False,False,False,0.517962610229277,0.5536000000000001,0.4725925925925926,0.5246666666666667
49.1,0.535,0.4650000000000001,0.5333333333333333,0.596875,0.4957142857142857,0.43425,0.5599999999999999,False,False,False,False,False,False,False,False,True,False,0.4591046478471627,0.1992,0.5029940119760479,0.4519999999999999
50.0,0.445,0.4408333333333333,0.0785185185185185,0.478125,0.0728571428571428,0.056125,0.48,False,True,False,False,False,False,False,False,False,False,0.3158674324000957,0.3984,0.4987437185929648,0.3553333333333333
50.0,0.46,0.3991666666666667,0.2429629629629629,0.5,0.2371428571428571,0.1614166666666666,0.48,False,False,False,False,False,False,False,False,True,False,0.2551156462585034,0.3892,0.4821428571428571,0.3234666666666667
57.6,0.54,0.6141666666666665,0.3037037037037037,0.703125,0.2985714285714286,0.2329583333333333,0.48,False,False,True,False,False,False,False,False,False,False,0.4496164736164735,0.3807999999999999,0.4594594594594595,0.4876
61.8,0.395,0.2700000000000001,0.3222222222222222,0.471875,0.3114285714285714,0.22925,0.48,False,False,False,True,False,False,False,False,False,False,0.5447168889422884,0.7092,0.4928511354079058,0.5221
45.2,0.46,0.5208333333333334,0.3155555555555555,0.490625,0.3014285714285714,0.282625,0.64,False,False,True,False,False,False,False,False,False,False,0.4352614870509607,0.2663999999999999,0.4941520467836257,0.4432
61.6,0.63,0.5983333333333334,0.3007407407407407,0.640625,0.3128571428571428,0.274125,0.64,True,False,False,False,False,False,False,False,False,False,0.7921212760966455,0.6560000000000001,0.5394088669950738,0.6375666666666667
49.5,0.515,0.5675,0.2133333333333333,0.31875,0.1942857142857142,0.1665416666666666,0.5599999999999999,False,False,False,False,False,True,False,False,False,False,0.4980091324200912,0.3892,0.4931506849315068,0.4886333333333333
60.0,0.585,0.4516666666666665,0.0303703703703703,0.371875,0.0314285714285714,0.0234166666666666,0.5599999999999999,False,True,False,False,False,False,False,False,False,False,0.2884878140232471,0.336,0.4763779527559055,0.3519
45.7,0.51,0.4691666666666668,0.0807407407407407,0.453125,0.0728571428571428,0.063375,0.5599999999999999,False,False,False,False,False,False,True,False,False,False,0.6531287477954145,0.6336,0.5185185185185185,0.5694333333333333
69.2,0.515,0.5991666666666667,0.1792592592592592,0.44375,0.1742857142857143,0.1574166666666666,0.64,False,False,True,False,False,False,False,False,False,False,0.7856342305037957,0.6656,0.5265700483091788,0.6487999999999999
33.3,0.455,0.3808333333333333,0.0385185185185185,0.7375,0.0342857142857142,0.0319166666666666,0.5599999999999999,False,False,True,False,False,False,False,False,False,False,0.6518249782671688,0.5952000000000001,0.4888438133874239,0.6030666666666666
38.5,0.495,0.4099999999999999,0.2859259259259259,0.421875,0.2857142857142857,0.2477916666666666,0.5599999999999999,False,False,False,True,False,False,False,False,False,False,0.4085402029664325,0.3276,0.4918032786885246,0.4263
53.4,0.575,0.67,0.6081481481481481,0.5375,0.5871428571428572,0.5733333333333334,0.64,False,False,False,False,False,False,True,False,False,False,0.5429314559499364,0.3779999999999999,0.5010266940451745,0.5123333333333333
45.0,0.4,0.3225,0.8607407407407407,0.703125,0.7985714285714286,0.610625,0.48,False,False,False,False,False,False,False,False,True,False,0.9148664668664668,0.7884,0.5174825174825175,0.7476
51.9,0.505,0.4266666666666666,0.1162962962962963,0.775,0.1128571428571428,0.0959583333333333,0.5599999999999999,False,False,True,False,False,False,False,False,False,False,0.5503879751124253,0.518,0.5019404915912031,0.5166
46.5,0.42,0.3575,0.2414814814814815,0.35,0.2171428571428571,0.1729166666666666,0.48,False,True,False,False,False,False,False,False,False,False,0.6241523809523809,0.5011999999999999,0.5311475409836065,0.5367999999999999
